sample_id,dataset_id,original_recording_id,class,segment_index,duration,sample_rate,channels,processed_path,quality_status,event_id,platform_id,cartridge_id,mic_id,fsc22_class_name,event_interval_id,interval_start,interval_end,esc50_category
rodopi_PR_20161205_115013_bg000_5004,rodopi,rodopi_PR_20161205_115013,background,5004,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5004.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5005,rodopi,rodopi_PR_20161205_115013,background,5005,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5005.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5006,rodopi,rodopi_PR_20161205_115013,background,5006,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5006.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5007,rodopi,rodopi_PR_20161205_115013,background,5007,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5007.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5008,rodopi,rodopi_PR_20161205_115013,background,5008,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5008.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5009,rodopi,rodopi_PR_20161205_115013,background,5009,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5009.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5010,rodopi,rodopi_PR_20161205_115013,background,5010,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5010.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5011,rodopi,rodopi_PR_20161205_115013,background,5011,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5011.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5012,rodopi,rodopi_PR_20161205_115013,background,5012,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5012.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5013,rodopi,rodopi_PR_20161205_115013,background,5013,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5013.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5014,rodopi,rodopi_PR_20161205_115013,background,5014,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5014.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5015,rodopi,rodopi_PR_20161205_115013,background,5015,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5015.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5016,rodopi,rodopi_PR_20161205_115013,background,5016,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5016.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5017,rodopi,rodopi_PR_20161205_115013,background,5017,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5017.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5040,rodopi,rodopi_PR_20161205_115013,background,5040,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5040.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5041,rodopi,rodopi_PR_20161205_115013,background,5041,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5041.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5050,rodopi,rodopi_PR_20161205_115013,background,5050,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5050.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5051,rodopi,rodopi_PR_20161205_115013,background,5051,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5051.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5052,rodopi,rodopi_PR_20161205_115013,background,5052,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5052.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5053,rodopi,rodopi_PR_20161205_115013,background,5053,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5053.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5054,rodopi,rodopi_PR_20161205_115013,background,5054,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5054.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5055,rodopi,rodopi_PR_20161205_115013,background,5055,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5055.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5056,rodopi,rodopi_PR_20161205_115013,background,5056,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5056.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5057,rodopi,rodopi_PR_20161205_115013,background,5057,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5057.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5058,rodopi,rodopi_PR_20161205_115013,background,5058,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5058.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5059,rodopi,rodopi_PR_20161205_115013,background,5059,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5059.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5060,rodopi,rodopi_PR_20161205_115013,background,5060,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5060.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5061,rodopi,rodopi_PR_20161205_115013,background,5061,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5061.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5062,rodopi,rodopi_PR_20161205_115013,background,5062,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5062.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5063,rodopi,rodopi_PR_20161205_115013,background,5063,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5063.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5064,rodopi,rodopi_PR_20161205_115013,background,5064,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5064.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5065,rodopi,rodopi_PR_20161205_115013,background,5065,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5065.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5066,rodopi,rodopi_PR_20161205_115013,background,5066,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5066.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5067,rodopi,rodopi_PR_20161205_115013,background,5067,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5067.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5068,rodopi,rodopi_PR_20161205_115013,background,5068,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5068.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5069,rodopi,rodopi_PR_20161205_115013,background,5069,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5069.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5070,rodopi,rodopi_PR_20161205_115013,background,5070,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5070.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5071,rodopi,rodopi_PR_20161205_115013,background,5071,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5071.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5072,rodopi,rodopi_PR_20161205_115013,background,5072,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5072.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5073,rodopi,rodopi_PR_20161205_115013,background,5073,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5073.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5074,rodopi,rodopi_PR_20161205_115013,background,5074,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5074.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5075,rodopi,rodopi_PR_20161205_115013,background,5075,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5075.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5076,rodopi,rodopi_PR_20161205_115013,background,5076,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5076.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5077,rodopi,rodopi_PR_20161205_115013,background,5077,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5077.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5078,rodopi,rodopi_PR_20161205_115013,background,5078,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5078.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5079,rodopi,rodopi_PR_20161205_115013,background,5079,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5079.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5080,rodopi,rodopi_PR_20161205_115013,background,5080,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5080.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5081,rodopi,rodopi_PR_20161205_115013,background,5081,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5081.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5082,rodopi,rodopi_PR_20161205_115013,background,5082,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5082.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5083,rodopi,rodopi_PR_20161205_115013,background,5083,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5083.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5084,rodopi,rodopi_PR_20161205_115013,background,5084,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5084.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5085,rodopi,rodopi_PR_20161205_115013,background,5085,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5085.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5086,rodopi,rodopi_PR_20161205_115013,background,5086,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5086.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5087,rodopi,rodopi_PR_20161205_115013,background,5087,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5087.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5088,rodopi,rodopi_PR_20161205_115013,background,5088,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5088.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5089,rodopi,rodopi_PR_20161205_115013,background,5089,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5089.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5090,rodopi,rodopi_PR_20161205_115013,background,5090,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5090.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5091,rodopi,rodopi_PR_20161205_115013,background,5091,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5091.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5092,rodopi,rodopi_PR_20161205_115013,background,5092,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5092.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5093,rodopi,rodopi_PR_20161205_115013,background,5093,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5093.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5094,rodopi,rodopi_PR_20161205_115013,background,5094,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5094.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5095,rodopi,rodopi_PR_20161205_115013,background,5095,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5095.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5096,rodopi,rodopi_PR_20161205_115013,background,5096,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5096.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5097,rodopi,rodopi_PR_20161205_115013,background,5097,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5097.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5098,rodopi,rodopi_PR_20161205_115013,background,5098,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5098.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5099,rodopi,rodopi_PR_20161205_115013,background,5099,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5099.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5100,rodopi,rodopi_PR_20161205_115013,background,5100,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5100.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5101,rodopi,rodopi_PR_20161205_115013,background,5101,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5101.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5102,rodopi,rodopi_PR_20161205_115013,background,5102,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5102.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5103,rodopi,rodopi_PR_20161205_115013,background,5103,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5103.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5104,rodopi,rodopi_PR_20161205_115013,background,5104,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5104.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5105,rodopi,rodopi_PR_20161205_115013,background,5105,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5105.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5106,rodopi,rodopi_PR_20161205_115013,background,5106,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5106.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5107,rodopi,rodopi_PR_20161205_115013,background,5107,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5107.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5108,rodopi,rodopi_PR_20161205_115013,background,5108,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5108.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5109,rodopi,rodopi_PR_20161205_115013,background,5109,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5109.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5110,rodopi,rodopi_PR_20161205_115013,background,5110,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5110.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5111,rodopi,rodopi_PR_20161205_115013,background,5111,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5111.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5112,rodopi,rodopi_PR_20161205_115013,background,5112,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5112.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5113,rodopi,rodopi_PR_20161205_115013,background,5113,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5113.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5114,rodopi,rodopi_PR_20161205_115013,background,5114,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5114.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5115,rodopi,rodopi_PR_20161205_115013,background,5115,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5115.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5116,rodopi,rodopi_PR_20161205_115013,background,5116,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5116.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5117,rodopi,rodopi_PR_20161205_115013,background,5117,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5117.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5118,rodopi,rodopi_PR_20161205_115013,background,5118,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5118.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5119,rodopi,rodopi_PR_20161205_115013,background,5119,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5119.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5120,rodopi,rodopi_PR_20161205_115013,background,5120,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5120.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5121,rodopi,rodopi_PR_20161205_115013,background,5121,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5121.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5122,rodopi,rodopi_PR_20161205_115013,background,5122,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5122.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5123,rodopi,rodopi_PR_20161205_115013,background,5123,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5123.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5124,rodopi,rodopi_PR_20161205_115013,background,5124,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5124.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5125,rodopi,rodopi_PR_20161205_115013,background,5125,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5125.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5126,rodopi,rodopi_PR_20161205_115013,background,5126,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5126.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5127,rodopi,rodopi_PR_20161205_115013,background,5127,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5127.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5128,rodopi,rodopi_PR_20161205_115013,background,5128,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5128.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5129,rodopi,rodopi_PR_20161205_115013,background,5129,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5129.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5130,rodopi,rodopi_PR_20161205_115013,background,5130,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5130.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5131,rodopi,rodopi_PR_20161205_115013,background,5131,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5131.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5132,rodopi,rodopi_PR_20161205_115013,background,5132,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5132.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5133,rodopi,rodopi_PR_20161205_115013,background,5133,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5133.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5134,rodopi,rodopi_PR_20161205_115013,background,5134,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5134.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5135,rodopi,rodopi_PR_20161205_115013,background,5135,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5135.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5136,rodopi,rodopi_PR_20161205_115013,background,5136,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5136.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5137,rodopi,rodopi_PR_20161205_115013,background,5137,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5137.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5138,rodopi,rodopi_PR_20161205_115013,background,5138,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5138.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5139,rodopi,rodopi_PR_20161205_115013,background,5139,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5139.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5140,rodopi,rodopi_PR_20161205_115013,background,5140,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5140.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
rodopi_PR_20161205_115013_bg000_5141,rodopi,rodopi_PR_20161205_115013,background,5141,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg000_5141.wav,OK,,,,,,rodopi_PR_20161205_115013_bg000,0.0,7202.008936228311,
